,id,x,y,cluster
738,738,22.444584,-25.611782,3
739,739,1.3835796999999999,-52.961155000000005,3
740,740,52.84940699999999,-3.9434742999999997,6
741,741,24.28885,-39.03627,3
742,742,15.513228,26.752705,0
743,743,4.7119517,22.530379999999997,0
744,744,17.94988,-14.362091,3
745,745,2.7764168,29.027693,0
746,746,-38.91118,-27.004267,5
747,747,40.982574,34.530403,2
748,748,-2.8418946,24.906431,0
749,749,5.893358,62.834990000000005,7
750,750,0.16729242,11.588089,0
751,751,50.843346000000004,-2.1892006,6
752,752,-0.5959314,59.513077,7
753,753,-52.30573,-0.38086563,4
754,754,6.683260400000001,-11.051684,3
755,755,-35.675705,-33.600254,5
756,756,18.906363,-53.42204,3
757,757,-36.640347,54.89438199999999,1
758,758,43.366184000000004,32.54172,2
759,759,1.0402212,33.871315,0
760,760,15.213688000000001,-58.693615,3
761,761,-43.087032,-43.141125,5
762,762,37.26876,28.124039,2
763,763,61.635796,18.199362,8
764,764,18.314978,-13.647554000000001,3
765,765,-36.802372,-30.757925,5
766,766,-34.825993,-40.814476,5
767,767,-27.184390999999998,-17.572706,5
768,768,-33.257233,-40.31987,5
769,769,-48.73411,3.1774516,4
770,770,-37.44463,-47.365559999999995,5
771,771,-59.887978000000004,6.0989485,4
772,772,13.911935999999999,-24.234304,3
773,773,-40.269928,-23.601965,5
774,774,-62.1873,-5.116693499999999,4
775,775,-3.7717012999999997,13.071717999999999,0
776,776,-60.4914,15.13079,4
777,777,25.622784,-18.265738,3
778,778,36.08468,28.637867,2
779,779,19.080563,-54.535492000000005,3
780,780,-55.207264,10.620491000000001,4
781,781,37.645733,33.239925,2
782,782,53.71821,-1.3496636,6
783,783,-11.565760000000001,12.779722,0
784,784,-0.37823418,14.703154999999999,0
785,785,54.915245,-2.24336,6
786,786,-54.679140000000004,5.730135400000001,4
787,787,3.3921626000000002,-51.140736,3
788,788,-61.604040000000005,20.520626,4
789,789,9.015946000000001,-18.912313,3
790,790,-6.207143299999999,32.475094,0
791,791,8.596713000000001,-16.080938,3
792,792,52.906969999999994,-1.4462321000000002,6
793,793,1.553788,36.511215,0
794,794,-1.8430685000000002,20.317974,0
795,795,-63.159153,-1.5065708999999998,4
796,796,-30.022652,-23.660494,5
797,797,8.795903,19.71886,0
798,798,14.459473000000001,-9.579816000000001,3
799,799,8.0258875,-40.944138,3
800,800,-31.090668,-50.212771999999994,5
801,801,2.7631552000000004,26.262663,0
802,802,-8.294818,33.956825,0
803,803,-9.995131,13.000724,0
804,804,-36.669205,-29.087582,5
805,805,1.6569191000000003,35.758804,0
806,806,-2.755611,18.974556,0
807,807,-33.693047,-18.588326000000002,5
808,808,10.684461,38.383156,0
809,809,-33.963894,47.719640000000005,1
810,810,47.450947,26.986063,2
811,811,-33.23323,-19.442253,5
812,812,15.815738,-43.5038,3
813,813,-29.571201000000002,-25.672539,5
814,814,6.0336175,-37.386542999999996,3
815,815,40.64557,24.327509,2
816,816,-7.0827312000000004,29.421906,0
817,817,6.3160777,16.002342000000002,0
818,818,56.7211,-13.96761,6
819,819,10.29295,-53.700188,3
820,820,4.9788303,28.189114,0
821,821,18.461079,-16.403835,3
822,822,6.557948,21.91797,0
823,823,16.937101000000002,-23.71131,3
824,824,-2.885053,-49.638058,3
825,825,63.672142,-10.89348,6
826,826,4.246354599999999,28.913960999999997,0
827,827,-5.092388,35.784744,0
828,828,-8.634934,27.505568,0
829,829,-14.9554,28.931735999999997,0
830,830,3.0469987,13.239001000000002,0
831,831,-4.8167386,32.82972,0
832,832,15.732739000000002,-57.14614,3
833,833,-8.218082,6.786239599999999,0
834,834,7.7666835999999995,-22.677048000000003,3
835,835,-6.108701,23.374762,0
836,836,-11.230732000000001,10.524229,0
837,837,-44.62726,-36.628190000000004,5
838,838,1.5034301,-53.867363,3
839,839,-68.33267,-0.06833974,4
840,840,14.676129999999999,-23.646244,3
841,841,49.402325,29.393036,2
842,842,63.631080000000004,-6.620092999999999,6
843,843,8.330727,-28.870869,3
844,844,8.786458999999999,35.641815,0
845,845,-2.3785164,33.525707000000004,0
846,846,-60.347874,6.2220059999999995,4
847,847,-0.42842463,-49.250313,3
848,848,57.3492,28.16385,2
849,849,11.734138,28.308905,0
850,850,42.459742999999996,31.512686,2
851,851,0.65079135,38.26005,0
852,852,4.0726629999999995,59.735473999999996,7
853,853,-12.39353,9.178942999999999,0
854,854,-18.691994,-24.233387,5
855,855,62.464473999999996,15.061328,8
856,856,15.941603,-50.702805,3
857,857,12.542117,-50.315,3
858,858,-31.227365000000002,-34.861404,5
859,859,-61.98656,4.7639203000000006,4
860,860,-1.6693201000000002,37.492638,0
861,861,18.829114999999998,-11.5544405,3
862,862,-24.873444,-30.69835,5
863,863,-9.159789,9.593709,0
864,864,61.6379,-13.798482,6
865,865,-0.067696646,22.594639,0
866,866,4.022976,18.594538,0
867,867,2.6683488,41.385056,0
868,868,-28.451406,-27.151157,5
869,869,-62.71764399999999,-3.6369843,4
870,870,11.874450999999999,-26.71156,3
871,871,-39.571545,-41.669056,5
872,872,-9.082193,18.95525,0
873,873,13.769670999999999,-18.862068,3
874,874,-19.1988,25.818848000000003,0
875,875,7.83213,39.158344,0
876,876,-43.39549,-43.05079,5
877,877,-17.72191,33.082493,0
878,878,46.22053,31.420382,2
879,879,8.921128,60.917519999999996,7
880,880,-5.002556299999999,35.70925,0
881,881,41.80342,27.133518,2
882,882,13.026581,-22.49165,3
883,883,50.199996999999996,27.868914,2
884,884,61.02653000000001,-1.0671917,6
885,885,44.173747999999996,27.98459,2
886,886,13.991585,-24.965294,3
887,887,67.202034,15.969445,8
888,888,1.7394699,-56.610126,3
889,889,55.147884,-8.693561,6
890,890,-46.690247,17.823362,4
891,891,-10.93741,38.64631,0
892,892,-52.738944999999994,9.260458,4
893,893,-22.663069,-26.15656,5
894,894,-49.119816,4.2740707,4
895,895,-30.355518,-42.384308000000004,5
896,896,-30.52787,-39.439983000000005,5
897,897,-36.260727,50.82595,1
898,898,12.010815,-40.83699,3
899,899,20.230139,-57.41540500000001,3
900,900,9.571271000000001,62.740680000000005,7
901,901,19.369593,-51.55529,3
902,902,-12.189810000000001,33.4082,0
903,903,-54.908145999999995,3.5702955999999997,4
904,904,-53.010436999999996,3.9686835,4
905,905,-33.36169,53.77418,1
906,906,-67.16945,1.1115781,4
907,907,8.991636999999999,-61.116955000000004,3
908,908,13.978594000000001,-55.638695,3
909,909,-4.1954055,-46.98977,3
910,910,-62.136875,11.883645,4
911,911,16.724120000000003,-41.325435999999996,3
912,912,-29.8098,52.850388,1
913,913,-58.480976,7.310846000000001,4
914,914,19.498621,-9.157775,3
915,915,71.957634,1.6599873,6
916,916,11.578671,-26.171902,3
917,917,6.8961034,-50.824944,3
918,918,15.821601999999999,-27.415234,3
919,919,-57.363530000000004,14.360341,4
920,920,0.83513993,25.875917,0
921,921,-33.805954,-14.940528,5
922,922,-60.264632999999996,2.3587825000000002,4
923,923,-4.3707519999999995,13.088087,0
924,924,-49.34446,20.232044000000002,4
925,925,0.524281,22.775873,0
926,926,0.59725016,31.929077000000003,0
927,927,0.91450435,61.965588000000004,7
928,928,-33.05632,56.937355000000004,1
929,929,-21.95873,-28.212892999999998,5
930,930,40.50349,30.689490999999997,2
931,931,43.675167,31.289046999999997,2
932,932,-4.010522,6.0033593000000005,0
933,933,9.308619,-28.934986,3
934,934,35.619526,21.541779000000002,2
935,935,17.368591000000002,-23.054817,3
936,936,60.002804000000005,-0.80336756,6
937,937,2.0299313000000003,24.559689000000002,0
938,938,-39.348724,-40.350224,5
939,939,-50.287304,1.1820918,4
940,940,-24.00404,-21.951254000000002,5
941,941,60.948624,-4.274408,6
942,942,56.951714,27.190509999999996,2
943,943,-43.918934,47.696575,1
944,944,51.809902,34.941086,2
945,945,20.796651999999998,-9.242788000000001,3
946,946,1.915038,12.457811999999999,0
947,947,-58.97101,-1.8156741000000003,4
948,948,-56.123096,1.2786041000000001,4
949,949,9.901678,-60.6726,3
950,950,37.04187,20.284588,2
951,951,-67.0269,-2.6770236,4
952,952,12.119889,-21.932388,3
953,953,-2.0813572,24.671736,0
954,954,-36.92129,-37.19735,5
955,955,60.898,-9.803513,6
956,956,-13.063508,41.269505,0
957,957,-41.102932,48.763638,1
958,958,16.650185,-21.664854000000002,3
959,959,53.006280000000004,-6.9914026,6
960,960,-31.570873,-46.959534000000005,5
961,961,13.379173999999999,-49.420856,3
962,962,-37.104442999999996,-20.582632,5
963,963,-13.260060999999999,13.465647,0
964,964,-36.327286,58.36934300000001,1
965,965,7.5238104,24.32226,0
966,966,-3.9055955,33.508183,0
967,967,36.337074,29.275513,2
968,968,40.538222999999995,27.639427,2
969,969,3.8430373999999996,32.313934,0
970,970,-12.019768,25.164164000000003,0
971,971,-12.243549,11.234824,0
972,972,-22.141195,-26.367563,5
973,973,47.299534,25.348806,2
974,974,-33.033004999999996,56.91341800000001,1
975,975,17.280548,-33.873740000000005,3
976,976,13.729106,-50.128357,3
977,977,9.095208,-50.48411,3
978,978,5.6001959999999995,58.353916000000005,7
979,979,36.760715000000005,21.94943,2
980,980,10.103793,-50.71004,3
981,981,6.280044599999999,-38.396885,3
982,982,36.506275,23.455666,2
983,983,69.806526,1.219503,6
984,984,12.384994500000001,-63.385365,3
985,985,21.424053,-6.2725782,3
986,986,43.2302,24.885952,2
987,987,16.56802,-49.58562,3
988,988,38.613471999999994,28.224033000000002,2
989,989,6.2087398,-21.766363000000002,3
990,990,54.67802,-11.293455,6
991,991,-6.6938806,32.091423,0
992,992,37.723167,16.70988,2
993,993,-42.25545,4.3286114,4
994,994,3.9210634,22.819860000000002,0
995,995,6.46813,-23.454948,3
996,996,-10.314653,40.730312,0
997,997,4.4232364,30.383703000000004,0
998,998,6.7238039999999994,-55.456577,3
999,999,21.137545000000003,-10.30464,3
1000,1000,-55.95105699999999,3.584343,4
1001,1001,-49.836967,13.323516,4
1002,1002,-29.956255,-18.767035,5
1003,1003,10.4667,-49.587990000000005,3
1004,1004,58.234577,-6.200346499999999,6
1005,1005,-25.691084,-34.470036,5
1006,1006,3.6424797,20.732212,0
1007,1007,-59.59016,11.919347,4
1008,1008,16.450916,-15.322743,3
1009,1009,37.276234,26.720034000000002,2
1010,1010,66.82864000000001,1.8224286,6
1011,1011,21.627834,-51.04166,3
1012,1012,-32.807359999999996,-25.334204,5
1013,1013,6.412205,58.256847,7
1014,1014,-55.576409999999996,5.434737999999999,4
1015,1015,-42.30513,57.0161,1
1016,1016,-62.330082,-5.022077599999999,4
1017,1017,47.840313,29.970641999999998,2
1018,1018,-22.658434,-22.211256,5
1019,1019,-28.260084000000003,56.942387,1
1020,1020,-38.20282,-41.282536,5
1021,1021,19.522489999999998,-32.34421,3
1022,1022,35.836372,16.536154,2
1023,1023,18.385051999999998,-18.220177,3
1024,1024,56.96885699999999,-12.066112,6
1025,1025,-28.619738,56.43014,1
1026,1026,10.996313,-18.077353,3
1027,1027,-58.8763,-1.1740286,4
1028,1028,6.802826400000001,-62.753685,3
1029,1029,-52.089123,5.266641,4
1030,1030,11.882085,-61.337547,3
1031,1031,6.570922,59.107872,7
1032,1032,49.919037,-10.187709,6
1033,1033,-63.04811,6.003566999999999,4
1034,1034,41.399840000000005,25.82698,2
1035,1035,27.971441,-13.398795000000002,3
1036,1036,9.106017,18.745335,0
1037,1037,57.38168,-4.5531254,6
1038,1038,36.410763,29.18755,2
1039,1039,-19.114403,25.851688,0
1040,1040,42.05342,30.758692,2
1041,1041,5.933624,33.648758,0
1042,1042,0.9548124,-52.12958,3
1043,1043,-37.13881,-40.054058000000005,5
1044,1044,66.53151,-5.261767,6
1045,1045,-56.920937,12.124057,4
1046,1046,5.379389,-19.79513,3
1047,1047,-36.997925,-39.201027,5
1048,1048,-4.200063,34.478817,0
1049,1049,60.447919999999996,-0.747584,6
1050,1050,1.2241548,43.99406,0
1051,1051,-61.12825,12.22373,4
1052,1052,9.1395645,-52.321457,3
1053,1053,-0.9342581,34.508829999999996,0
1054,1054,20.901514000000002,-25.013748,3
1055,1055,12.559397,-16.842575,3
1056,1056,-2.7847169999999997,10.2815485,0
1057,1057,7.9835324000000005,-55.02618399999999,3
1058,1058,18.389023,-21.191244,3
1059,1059,53.523556000000006,27.081924,2
1060,1060,3.2746644,-20.85578,3
1061,1061,-59.932877000000005,-4.1752305,4
1062,1062,-13.441735000000001,31.785315999999998,0
1063,1063,-28.719158,56.298930000000006,1
1064,1064,26.491329999999998,-10.245796,3
1065,1065,-38.111923,-50.081676,5
1066,1066,10.897058,22.365234,0
1067,1067,-22.992163,-26.902578000000002,5
1068,1068,40.173637,31.472502000000002,2
1069,1069,-38.414146,-30.974115,5
1070,1070,7.03834,-48.84113,3
1071,1071,-8.499976,35.924103,0
1072,1072,57.94399,-10.729873,6
1073,1073,-34.973557,-47.13795,5
1074,1074,22.212572,-14.449864999999999,3
1075,1075,-10.839443,18.160019000000002,0
1076,1076,-8.529345,7.393232000000001,0
1077,1077,58.064859999999996,26.711432000000002,2
1078,1078,4.6821933,-43.19357,3
1079,1079,6.793714,23.220776,0
1080,1080,0.036961067,-52.870785,3
1081,1081,9.767089,-20.611818,3
1082,1082,18.64244,-38.057590000000005,3
1083,1083,16.992569,-48.497845,3
1084,1084,72.97951,0.54914933,6
1085,1085,-57.540585,7.009481399999999,4
1086,1086,0.16788813,40.671023999999996,0
1087,1087,5.608859,-57.15326999999999,3
1088,1088,-36.59986,56.835342000000004,1
1089,1089,20.099273999999998,-10.801496499999999,3
1090,1090,-24.315975,-15.502720000000002,5
1091,1091,-61.938747,3.3534599999999997,4
1092,1092,-1.7435317,31.46448,0
1093,1093,-8.152755,30.891942999999998,0
1094,1094,51.729267,30.536684,2
1095,1095,-25.307175,-19.329529,5
1096,1096,-54.145706000000004,6.994434399999999,4
1097,1097,5.0305567,16.819482999999998,0
1098,1098,-33.752136,45.686493,1
1099,1099,17.785183,-13.612921,3
1100,1100,-35.673725,56.42408399999999,1
1101,1101,18.927725,-63.45828,3
1102,1102,12.019634,-23.506836,3
1103,1103,-60.0812,15.830379,4
1104,1104,-54.406580000000005,18.025068,4
1105,1105,40.199870000000004,28.426136,2
1106,1106,8.535866,20.604633,0
1107,1107,51.569122,27.541090000000004,2
1108,1108,-2.4535603999999998,35.97112,0
1109,1109,19.157429,-59.582188,3
1110,1110,56.492527,-10.42245,6
1111,1111,14.93162,-42.23981,3
1112,1112,-7.736847999999999,10.619137,0
1113,1113,37.288437,22.637442,2
1114,1114,21.520887,-8.240796000000001,3
1115,1115,35.957840000000004,16.206267999999998,2
1116,1116,-31.022121000000002,-31.74435,5
1117,1117,-59.636642,3.5293650000000003,4
1118,1118,9.6410475,-58.43469,3
1119,1119,16.971094,-25.968151000000002,3
1120,1120,-28.084553000000003,-23.181623000000002,5
1121,1121,21.278889000000003,-11.342305999999999,3
1122,1122,12.402355,-14.373401000000001,3
1123,1123,-3.1515672,-51.8334,3
1124,1124,-3.1919572,-49.575607,3
1125,1125,58.794346,-15.016420000000002,6
1126,1126,-55.341595,-0.016614553,4
1127,1127,11.863546000000001,26.328015999999998,0
1128,1128,9.025155999999999,-22.205510999999998,3
1129,1129,-30.13737,-46.270084000000004,5
1130,1130,7.829100599999999,20.014226999999998,0
1131,1131,64.09997,2.13633,6
1132,1132,47.722996,33.828514,2
1133,1133,-19.585384,-20.790691,5
1134,1134,14.732364000000002,-10.901811,3
1135,1135,-37.92699,55.00903,1
1136,1136,3.7180962999999996,21.29541,0
1137,1137,65.338486,17.028769,8
1138,1138,4.6764774000000005,22.58403,0
1139,1139,11.359979,28.292935999999997,0
1140,1140,-30.295664000000002,-40.50221,5
1141,1141,-8.083071,30.442724,0
1142,1142,-43.0439,6.158093,4
1143,1143,10.482486,-23.906682999999997,3
1144,1144,7.615028999999999,-58.73667,3
1145,1145,-47.215070000000004,-0.17495856,4
1146,1146,-40.534943,49.642340000000004,1
1147,1147,15.518310000000001,-42.270424,3
1148,1148,3.841125,26.417365999999998,0
1149,1149,-51.118713,-2.2622044,4
1150,1150,0.1831665,11.59715,0
1151,1151,19.197556,-53.409780000000005,3
1152,1152,51.611934999999995,27.111841,2
1153,1153,17.613781,-59.52916,3
1154,1154,13.227801000000001,-55.801857,3
1155,1155,-36.620876,-52.31858,5
1156,1156,-16.285183,32.424988,0
1157,1157,48.297707,31.822865000000004,2
1158,1158,39.718685,15.095362,2
1159,1159,-1.8614768,29.765177,0
1160,1160,-34.057777,-22.114904,5
1161,1161,10.09244,31.127083000000002,0
1162,1162,-39.481045,-46.939213,5
1163,1163,12.828242999999999,-42.304714000000004,3
1164,1164,-32.396893,-38.108864000000004,5
1165,1165,-54.445384999999995,-5.639314,4
1166,1166,16.282547,-18.898628,3
1167,1167,11.647122999999999,-28.551140000000004,3
1168,1168,37.146609999999995,35.506958000000004,2
1169,1169,-2.7633202,-50.96164,3
1170,1170,-53.337803,11.884642999999999,4
1171,1171,-39.852478000000005,49.33552,1
1172,1172,-25.660965,-28.571215000000002,5
1173,1173,37.271442,21.686632,2
1174,1174,52.354186999999996,24.968172,2
1175,1175,55.574318000000005,1.5109925,6
1176,1176,-63.55320699999999,0.8796784,4
1177,1177,-39.930305,55.431026,1
1178,1178,2.4944319999999998,23.870511999999998,0
1179,1179,-34.387875,-47.35778,5
1180,1180,-11.32242,42.837326000000004,0
1181,1181,-56.40138,-0.035341486,4
1182,1182,3.8395622000000005,24.7483,0
1183,1183,-29.723814,-23.317045,5
1184,1184,4.779711,58.858259999999994,7
1185,1185,44.610165,27.815509999999996,2
1186,1186,-23.42309,-24.385527,5
1187,1187,15.579473000000002,-11.744761,3
1188,1188,14.259910999999999,-22.222692000000002,3
1189,1189,23.216946,-30.451843,3
1190,1190,46.470882,23.912005999999998,2
1191,1191,14.718684,-44.650185,3
1192,1192,-29.648195,-14.861195,5
1193,1193,7.1707535,18.295673,0
1194,1194,5.436494000000001,-40.92797,3
1195,1195,11.206722000000001,-20.807339000000002,3
1196,1196,-27.763512,-22.645802,5
1197,1197,-24.214802,-21.354553,5
1198,1198,4.375483,64.01366999999999,7
1199,1199,-5.3407106,25.198276999999997,0
1200,1200,-3.294222,37.64647,0
1201,1201,-2.8910904,11.163964,0
1202,1202,-34.221070000000005,-30.074211,5
1203,1203,-34.438896,-47.19562,5
1204,1204,24.915274,-15.866416000000001,3
1205,1205,58.78979,-15.062207,6
1206,1206,27.810102,-21.102411,3
1207,1207,-39.738640000000004,-48.27321,5
1208,1208,0.7958824000000001,62.653503,7
1209,1209,-59.2142,2.3463595,4
1210,1210,47.308056,22.597425,2
1211,1211,-19.926723000000003,17.179292999999998,0
1212,1212,3.0563326,-40.388554,3
1213,1213,47.17601,31.264359999999996,2
1214,1214,-0.04462601,36.219078,0
1215,1215,22.717142000000003,-43.85177,3
1216,1216,11.585448,-34.637240000000006,3
1217,1217,65.92101,17.946102,8
1218,1218,1.7803066000000003,-56.73109399999999,3
1219,1219,9.018877999999999,-65.49574,3
1220,1220,21.428410999999997,-49.61558,3
1221,1221,2.0359924,-60.349846,3
1222,1222,8.25044,-41.17926,3
1223,1223,63.8819,-5.5680118,6
1224,1224,55.84588000000001,-0.667778,6
1225,1225,-27.021853999999998,-25.787851,5
1226,1226,5.459053,21.061993,0
1227,1227,-2.506113,17.921925,0
1228,1228,-63.11691,16.947372,4
1229,1229,38.919956,15.901081,2
1230,1230,57.9774,28.799437,2
1231,1231,-3.7949076,-42.478553999999995,3
1232,1232,-35.0914,55.251490000000004,1
1233,1233,-35.417004,53.530643000000005,1
1234,1234,18.559786,-55.829742,3
1235,1235,2.4201813,7.4374156000000005,0
1236,1236,16.376635,-15.436629,3
1237,1237,38.849415,16.042607999999998,2
1238,1238,-43.8431,55.51854,1
1239,1239,-36.394638,-27.176146999999997,5
1240,1240,-42.644207,-24.801424,5
1241,1241,23.878557,-55.33825699999999,3
1242,1242,-50.814223999999996,2.1560422999999997,4
1243,1243,-47.231533,3.1553564,4
1244,1244,12.075183,-15.629363,3
1245,1245,-40.518894,46.866215000000004,1
1246,1246,-36.39059,-42.779354,5
1247,1247,-1.8669584,9.886878999999999,0
1248,1248,0.9302868000000001,-34.31664,3
1249,1249,-39.432278000000004,-35.77154,5
1250,1250,5.0562762999999995,31.624495,0
1251,1251,21.202406,-33.598724,3
1252,1252,38.920113,25.523626,2
1253,1253,59.165424,-7.535095,6
1254,1254,13.839008999999999,-63.996487,3
1255,1255,10.949055,-44.751945,3
1256,1256,7.7100353,-40.30065,3
1257,1257,-36.912620000000004,-24.266527,5
1258,1258,-16.323582000000002,29.094719,0
1259,1259,51.423477,-0.055030156,6
1260,1260,6.504703,32.079136,0
1261,1261,-39.716396,4.929587000000001,4
1262,1262,-5.890647,15.810714,0
1263,1263,-66.94407,4.763780000000001,4
1264,1264,-7.785736,11.428479,0
1265,1265,60.600113,0.26903915,6
1266,1266,6.228091,-37.694157000000004,3
1267,1267,0.565281,28.958240000000004,0
1268,1268,3.2304065,37.950676,0
1269,1269,5.8819230000000005,26.388033,0
1270,1270,59.47441,-6.527787,6
1271,1271,-49.381947,10.827152,4
1272,1272,2.5200446,22.394066,0
1273,1273,15.321370000000002,-55.433186,3
1274,1274,-7.393683,41.439964,0
1275,1275,63.57745,-1.9865305,6
1276,1276,-4.755654,26.04256,0
1277,1277,5.345865,60.1585,7
1278,1278,-28.300339,-20.463048999999998,5
1279,1279,48.81653,24.54242,2
1280,1280,7.607933500000001,22.947477,0
1281,1281,-2.6130428,14.906123999999998,0
1282,1282,-36.28929,48.11835,1
1283,1283,20.441944,-22.097761,3
1284,1284,-5.2229342,30.040207000000002,0
1285,1285,-39.836956,-43.74308,5
1286,1286,-8.398183,24.429472,0
1287,1287,-24.523298,-26.279121000000004,5
1288,1288,22.595043,-11.462661,3
1289,1289,18.154163,-44.6715,3
1290,1290,65.4289,17.296644,8
1291,1291,26.080816,-26.435309999999998,3
1292,1292,-37.745304,-35.600243,5
1293,1293,-4.939172,23.326492000000002,0
1294,1294,63.71805,-9.13748,6
1295,1295,18.740675,-30.380821,3
1296,1296,19.270689,-18.116507000000002,3
1297,1297,38.94874,29.039518,2
1298,1298,8.909055,12.671821000000001,0
1299,1299,38.424633,23.750989999999998,2
1300,1300,-61.707603000000006,20.744492,4
1301,1301,66.42288,16.91762,8
1302,1302,5.6990050000000005,-16.779127,3
1303,1303,23.192541000000002,-31.050924,3
1304,1304,15.804151000000001,-15.851995,3
1305,1305,-38.068042999999996,-50.135708,5
1306,1306,-42.504196,-29.157808000000003,5
1307,1307,-63.09307,3.7695825,4
1308,1308,-29.915764000000003,-24.503712,5
1309,1309,-23.619774,-15.774157,5
1310,1310,20.088757,-18.133612,3
1311,1311,51.580376,23.378555,2
1312,1312,7.3101225,-47.66455,3
1313,1313,-42.03734,8.349383999999999,4
1314,1314,46.485313,24.19547,2
1315,1315,-12.881313,19.008545,0
1316,1316,50.03921,-10.194654,6
1317,1317,16.523273,-55.845969999999994,3
1318,1318,-67.10483599999999,5.6892996,4
1319,1319,11.781767,-55.580612,3
1320,1320,-2.0583591,-50.577545,3
1321,1321,-3.6000245000000004,-46.6242,3
1322,1322,-56.53385,-0.34952915,4
1323,1323,-65.314835,-1.4175502,4
1324,1324,-66.96159,-0.6197444000000001,4
1325,1325,-35.68736,-29.009228000000004,5
1326,1326,-30.394665000000003,-42.39476,5
1327,1327,-35.185074,-45.031372,5
1328,1328,18.890484,-52.227416999999996,3
1329,1329,-61.24599499999999,10.958875,4
1330,1330,-43.265274,9.99688,4
1331,1331,0.7243874,17.49672,0
1332,1332,-10.327855,21.738617,0
1333,1333,-62.719345,10.113097999999999,4
1334,1334,-4.756344,26.028242000000002,0
1335,1335,-55.14368399999999,8.469134,4
1336,1336,41.387015999999996,20.983567999999998,2
1337,1337,50.730698,25.663868,2
1338,1338,-59.357655,9.422087,4
1339,1339,25.780394,-12.0069895,3
1340,1340,-32.31688,-43.602565999999996,5
1341,1341,9.145037,-43.189636,3
1342,1342,52.067406,-1.1461293,6
1343,1343,9.337186,-55.680725,3
1344,1344,-4.7633514,27.583433000000003,0
1345,1345,-18.713095000000003,-24.720295,5
1346,1346,-7.3161190000000005,14.611298999999999,0
1347,1347,63.712196,17.143767999999998,8
1348,1348,15.752937,-48.061009999999996,3
1349,1349,-32.716656,48.67129,1
1350,1350,-52.146843,10.270935,4
1351,1351,53.247055,-0.6009571,6
1352,1352,-32.957565,-21.827938,5
1353,1353,-37.26012,-41.900673,5
1354,1354,2.074003,-41.389492,3
1355,1355,16.764426999999998,-49.439370000000004,3
1356,1356,-6.4302087,20.611591,0
1357,1357,55.510113,-5.368633999999999,6
1358,1358,6.956617,26.398102,0
1359,1359,17.6985,-27.676239000000002,3
1360,1360,41.48155,31.688178999999998,2
1361,1361,-63.4536,2.8354106,4
1362,1362,5.9007597,65.00522600000001,7
1363,1363,38.413784,21.241508,2
1364,1364,-37.166252,-42.727672999999996,5
1365,1365,12.958484,-19.607052,3
1366,1366,70.66866999999999,-0.10679591,6
1367,1367,-32.49281,-30.760162,5
1368,1368,0.23431626,11.539495,0
1369,1369,23.357536,-50.42667,3
1370,1370,-13.030782,13.416104999999998,0
1371,1371,24.651978,-22.99863,3
1372,1372,-39.358883,-46.805664,5
1373,1373,8.906964,-48.387993,3
1374,1374,43.77805,30.576595,2
1375,1375,0.22240703,33.29475,0
1376,1376,-38.873608000000004,6.504422,4
1377,1377,8.990634,-60.244521999999996,3
1378,1378,17.705154,-9.210498,3
1379,1379,46.00953,26.634234999999997,2
1380,1380,-26.75688,-34.102467,5
1381,1381,20.029211,-42.29272,3
1382,1382,63.815093999999995,-11.064092,6
1383,1383,-31.650007000000002,52.463287,1
1384,1384,-61.022316000000004,3.9855032,4
1385,1385,18.577023,-21.041586,3
1386,1386,5.595852,27.863289,0
1387,1387,-2.9866211,-45.256609999999995,3
1388,1388,62.13991,-11.15298,6
1389,1389,1.5038455,-50.361538,3
1390,1390,-18.079432999999998,20.236107,0
1391,1391,-3.8256388,-52.867535,3
1392,1392,-37.53702,50.960613,1
1393,1393,-57.543716,14.085246,4
1394,1394,-17.981907,33.863544,0
1395,1395,-54.413685,-5.766675,4
1396,1396,15.623342999999998,-54.426480000000005,3
1397,1397,2.7319255,33.584903999999995,0
1398,1398,6.4149,-17.980992999999998,3
1399,1399,64.90536999999999,1.6088586,6
1400,1400,13.640651,-35.764920000000004,3
1401,1401,3.651413,19.313507,0
1402,1402,-21.983309,-24.671982,5
1403,1403,-36.217216,-48.275192,5
1404,1404,14.267054000000002,-14.555314000000001,3
1405,1405,17.39714,-28.574236,3
1406,1406,-46.09689,13.320147500000001,4
1407,1407,-41.539757,6.2742515,4
1408,1408,-59.276869999999995,17.102839000000003,4
1409,1409,13.234075,33.536667,0
1410,1410,14.046898,-58.901665,3
1411,1411,-37.819472999999995,47.764492,1
1412,1412,-13.179160999999999,26.233767999999998,0
1413,1413,34.737809999999996,31.969209999999997,2
1414,1414,50.50497,-6.3069406,6
1415,1415,-57.70414399999999,-0.8793053,4
1416,1416,59.411033999999994,-7.9974065,6
1417,1417,21.64648,-25.74457,3
1418,1418,-38.600426,46.075886,1
1419,1419,-32.094864,51.54984,1
1420,1420,3.8750063999999997,-24.332276999999998,3
1421,1421,53.786762,-1.9485335,6
1422,1422,-35.770702,-22.615316,5
1423,1423,-53.740790000000004,5.4189362999999995,4
1424,1424,8.010676,-64.28429399999999,3
1425,1425,16.48872,-16.813713,3
1426,1426,-3.4509976000000004,9.216824,0
1427,1427,-21.833422,-24.761383,5
1428,1428,56.088352,27.733484000000004,2
1429,1429,-57.1836,7.747333500000001,4
1430,1430,22.935173000000002,-12.417887,3
1431,1431,3.7695870000000005,57.925312,7
1432,1432,12.008589,-20.304562,3
